,id,name,effect,god,rarity,tribe,mana,attack,health,type,live,set,collectable
338,1051,"Grendel, Night Terror","Blitz. Twin strike.<br>After this creature attacks another creature, this creature becomes protected.",war,legendary,"{'String': '', 'Valid': False}",8,"{'Int64': 6, 'Valid': True}","{'Int64': 6, 'Valid': True}",creature,true,core,True
339,1053,Devouring Blade,Blitz.<br>Afterlife: Destroy a random creature.,war,epic,"{'String': '', 'Valid': False}",4,"{'Int64': 3, 'Valid': True}","{'Int64': 2, 'Valid': True}",weapon,true,core,True
340,1054,Chalice Priest,Backline.<br>Ability: Set a creature's strength to 2.,light,epic,"{'String': 'mystic', 'Valid': True}",2,"{'Int64': 0, 'Valid': True}","{'Int64': 4, 'Valid': True}",creature,true,core,True
341,1055,Radiant Embalmer,Roar: Pull a card from your void to your hand.,light,rare,"{'String': '', 'Valid': False}",4,"{'Int64': 2, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,core,True
342,1056,Helios Guardian,Frontline.<br>Afterlife: Give +2 health to a random creature with strength 2 or less.,light,common,"{'String': '', 'Valid': False}",4,"{'Int64': 2, 'Valid': True}","{'Int64': 6, 'Valid': True}",creature,true,core,True
343,1057,Battle Cleric,"Backline.<br>At the end of your turn, summon a 2/2 Acolyte.",light,rare,"{'String': '', 'Valid': False}",5,"{'Int64': 2, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,core,True
344,1058,Bright Mage,Roar: Heal a friendly character for 2.,light,common,"{'String': 'mystic', 'Valid': True}",3,"{'Int64': 2, 'Valid': True}","{'Int64': 4, 'Valid': True}",creature,true,core,True
345,1059,Holy Enchanter,Roar: Give +2 health to each other friendly creature.,light,common,"{'String': 'mystic', 'Valid': True}",4,"{'Int64': 2, 'Valid': True}","{'Int64': 4, 'Valid': True}",creature,true,core,True
346,1061,Blind Martyr,Frontline.<br>Afterlife: Give +2 health to each other friendly creature.,light,epic,"{'String': '', 'Valid': False}",1,"{'Int64': 0, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,core,True
347,1062,Illuminated Warrior,Roar: Move the Chosen One three cards closer to the top of your deck.,light,common,"{'String': '', 'Valid': False}",1,"{'Int64': 2, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,core,True
348,1150,Spartan,Roar: This creature gets +1 strength for every 2 Olympians in your void.,neutral,epic,"{'String': 'olympian', 'Valid': True}",3,"{'Int64': 2, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,core,True
349,1151,Ogre Archer,Roar: Deal 3 damage to an enemy creature.,neutral,common,"{'String': '', 'Valid': False}",5,"{'Int64': 3, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,core,True
350,1164,Tomb Torchbearer,Protected.,neutral,common,"{'String': 'anubian', 'Valid': True}",1,"{'Int64': 1, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,core,True
351,100090,Hand Axe,Blitz.,war,common,"{'String': '', 'Valid': False}",0,"{'Int64': 2, 'Valid': True}","{'Int64': 1, 'Valid': True}",weapon,true,core,False
352,100103,Netherbeast,,death,common,"{'String': 'nether', 'Valid': True}",4,"{'Int64': 3, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,core,False
353,100128,Amazon Recruit,,neutral,common,"{'String': 'amazon', 'Valid': True}",1,"{'Int64': 1, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,core,False
354,844,Caller of the Hunt,"Regen 3.<br>Roar: Give each friendly creature ""After this creature attacks a creature, deal 2 damage to a random enemy creature.""",nature,epic,"{'String': 'amazon', 'Valid': True}",6,"{'Int64': 5, 'Valid': True}","{'Int64': 5, 'Valid': True}",creature,true,trial,True
355,845,Seasonal Rebirth,Deal 15 damage to <br>each enemy creature.<br>Your opponent summons a 1/1 Walking Plant for each creature damaged by this effect.,nature,epic,"{'String': '', 'Valid': False}",7,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,trial,True
356,846,"Dionysus, the Bountiful",Roar: Add nine random Nature cards to your hand and set their costs to 1. Deal 6 damage to each enemy character.,nature,legendary,"{'String': '', 'Valid': False}",9,"{'Int64': 8, 'Valid': True}","{'Int64': 8, 'Valid': True}",creature,true,trial,True
357,847,"Chiron, the Teacher",Regen 1.<br>Roar: Give a random other friendly creature +1/+1. Give burn 1 to a random enemy creature. Remove 1 durability from your opponent's relic.,nature,legendary,"{'String': '', 'Valid': False}",1,"{'Int64': 1, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,trial,True
358,1018,Black Jaguar,Confused. Regen 1.,nature,common,"{'String': 'wild', 'Valid': True}",2,"{'Int64': 3, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,core,True
359,1028,Famished Ghoul,"Whenever a creature dies, its owner draws a card.",death,common,"{'String': 'nether', 'Valid': True}",4,"{'Int64': 4, 'Valid': True}","{'Int64': 4, 'Valid': True}",creature,true,core,True
360,1029,Bombfly,Afterlife: Deal 3 damage to each god.,death,common,"{'String': 'wild', 'Valid': True}",1,"{'Int64': 2, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,core,True
361,1033,"Cerberus, Styx Hound","At the end of each turn, destroy three other random creatures with health 3 or less.",death,legendary,"{'String': '', 'Valid': False}",7,"{'Int64': 5, 'Valid': True}","{'Int64': 6, 'Valid': True}",creature,true,core,True
362,1036,Leyhoard Hatchling,"At the start of your turn, set this creature's mana cost to 10 minus the number of cards in your hand.<br>Roar: Deal 6 damage.",magic,rare,"{'String': 'dragon', 'Valid': True}",10,"{'Int64': 2, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,core,True
363,1047,Vinebound Jotun,Overkill.<br>Roar: Deal 3 damage to each other creature.,nature,epic,"{'String': '', 'Valid': False}",8,"{'Int64': 10, 'Valid': True}","{'Int64': 12, 'Valid': True}",creature,true,core,True
364,1052,Warmonger Smith,Roar: Give your relic +2 strength for its next attack.,war,epic,"{'String': '', 'Valid': False}",2,"{'Int64': 1, 'Valid': True}","{'Int64': 4, 'Valid': True}",creature,true,core,True
365,1060,Patience Priestess,"Whenever you summon a friendly creature, give it +1 health and frontline.",light,rare,"{'String': 'mystic', 'Valid': True}",4,"{'Int64': 1, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,core,True
366,403,Blessed Ibis,"At the end of each turn, pull a random creature from each god's void onto the board.",neutral,rare,"{'String': '', 'Valid': False}",7,"{'Int64': 4, 'Valid': True}","{'Int64': 5, 'Valid': True}",creature,true,promo,True
367,1026,Lokian Disciple,"Hidden. Flank.<br>Whenever this creature attacks a god, a random enemy creature is put to sleep.",deception,legendary,"{'String': '', 'Valid': False}",7,"{'Int64': 6, 'Valid': True}","{'Int64': 8, 'Valid': True}",creature,true,core,True
368,1043,Nefarious Briar,Regen 1.<br>Roar: Remove 4 durability from your opponent's relic.,nature,common,"{'String': '', 'Valid': False}",4,"{'Int64': 3, 'Valid': True}","{'Int64': 4, 'Valid': True}",creature,true,core,True
369,848,Stolen Plans,"Target an opponent.<br>Delve a card belonging to<br>that god's domain.<br>(The domains are Death, Deception, Light, Magic, Nature, and War.)",deception,common,"{'String': '', 'Valid': False}",1,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,trial,True
370,1045,Marsh Walker,Regen 1.,nature,rare,"{'String': 'wild', 'Valid': True}",1,"{'Int64': 1, 'Valid': True}","{'Int64': 4, 'Valid': True}",creature,true,core,True
371,130,Mana Thief,Roar: Remove one of your mana locks and add one to your opponent's mana gems.<br>Afterlife: Remove one of your opponent's mana locks add one to your mana gems.,deception,rare,"{'String': 'mystic', 'Valid': True}",5,"{'Int64': 3, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,genesis,True
372,1092,Vanir Lion,Roar: Give a friendly creature +2 strength  until end of turn.,neutral,common,"{'String': '', 'Valid': False}",4,"{'Int64': 5, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,core,True
373,1096,Duergar Priest,Roar: Heal your god for 4.,neutral,common,"{'String': 'mystic', 'Valid': True}",2,"{'Int64': 2, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,core,True
374,1081,Arkmonian Anteater,Roar: Give a friendly Amazon strength +1.,neutral,common,"{'String': '', 'Valid': False}",1,"{'Int64': 1, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,core,True
375,1084,Skeleton Heavy,,neutral,common,"{'String': 'anubian', 'Valid': True}",2,"{'Int64': 2, 'Valid': True}","{'Int64': 4, 'Valid': True}",creature,true,core,True
376,143,Pixielock,"At the end of your turn, summon a 1/1 Nimble Pixie.",neutral,rare,"{'String': 'amazon', 'Valid': True}",3,"{'Int64': 1, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,genesis,True
377,1097,Shieldbearer,Roar: Give +1/+1 to a friendly creature.,neutral,common,"{'String': 'olympian', 'Valid': True}",1,"{'Int64': 1, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,core,True
378,1099,Rampart,"Frontline. Can't attack.<br>At the end of each turn, set this creature's strength to 0.",neutral,common,"{'String': 'structure', 'Valid': True}",1,"{'Int64': 0, 'Valid': True}","{'Int64': 6, 'Valid': True}",creature,true,core,True
379,1100,Lightning Strike,"Deal 8 damage to a random enemy creature, and give it burn +2.",nature,rare,"{'String': '', 'Valid': False}",3,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,core,True
380,1103,Tomb Priest,Afterlife: Pull a random Anubian of 3 mana or less from your void into your hand.,neutral,epic,"{'String': 'anubian', 'Valid': True}",4,"{'Int64': 4, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,core,True
381,1105,Amazon Flanker,Flank.<br>Roar: Summon two Amazon Flankers.,neutral,rare,"{'String': 'amazon', 'Valid': True}",6,"{'Int64': 2, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,core,True
382,1106,Cyclops Marksman,Twin strike.,neutral,rare,"{'String': '', 'Valid': False}",6,"{'Int64': 4, 'Valid': True}","{'Int64': 7, 'Valid': True}",creature,true,core,True
383,1064,Ritual Rod,,light,epic,"{'String': '', 'Valid': False}",1,"{'Int64': 2, 'Valid': True}","{'Int64': 3, 'Valid': True}",weapon,true,core,True
384,1067,Atlant Phalanx,Frontline.,neutral,common,"{'String': 'atlantean', 'Valid': True}",5,"{'Int64': 5, 'Valid': True}","{'Int64': 4, 'Valid': True}",creature,true,core,True
385,1086,Helian Elite,Protected. Frontline.,neutral,rare,"{'String': '', 'Valid': False}",8,"{'Int64': 10, 'Valid': True}","{'Int64': 12, 'Valid': True}",creature,true,core,True
386,1087,Burnished Bull,,neutral,common,"{'String': 'wild', 'Valid': True}",7,"{'Int64': 10, 'Valid': True}","{'Int64': 10, 'Valid': True}",creature,true,core,True
387,1091,Blackguard,"Roar: Give +2 health to each other friendly creature. If they have frontline, give them +4 health instead.",neutral,epic,"{'String': '', 'Valid': False}",8,"{'Int64': 12, 'Valid': True}","{'Int64': 10, 'Valid': True}",creature,true,core,True
388,1093,Svart Basilisk,Roar: Remove sleep from target friendly creature. Remove 1 durability from your opponent's relic.,neutral,common,"{'String': '', 'Valid': False}",4,"{'Int64': 3, 'Valid': True}","{'Int64': 4, 'Valid': True}",creature,true,core,True
389,1094,Viking Outrider,,neutral,common,"{'String': 'viking', 'Valid': True}",3,"{'Int64': 4, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,core,True
390,1107,Pharaoh's Guard,Afterlife: Summon a 2/1 Skeletal Guard.,neutral,common,"{'String': 'anubian', 'Valid': True}",4,"{'Int64': 4, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,core,True
391,1108,"Ladon, Uclid Dragon","Roar: Give burn +3 to all enemy creatures. If you have at least six cards in hand, deal 2 damage to each enemy creature.",neutral,legendary,"{'String': 'dragon', 'Valid': True}",8,"{'Int64': 10, 'Valid': True}","{'Int64': 10, 'Valid': True}",creature,true,core,True
392,1110,"Echophon, Atlantean Hydra",Blitz. Protected. Regen 6. Twin strike. Ward. Overkill.,neutral,legendary,"{'String': 'atlantean', 'Valid': True}",9,"{'Int64': 6, 'Valid': True}","{'Int64': 12, 'Valid': True}",creature,true,core,True
393,849,Fevered Dreams,Target creature<br>goes to sleep.<br>Draw a card for each sleeping enemy creature.,deception,common,"{'String': '', 'Valid': False}",3,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,trial,True
394,850,Obsidian Dagger,Ability: Target creature goes to sleep. Remove 1 durability from this relic.,deception,common,"{'String': '', 'Valid': False}",3,"{'Int64': 0, 'Valid': True}","{'Int64': 3, 'Valid': True}",weapon,true,trial,True
395,38,Hurl Weapon,Destroy your relic and deal its damage +3 to target creature.,war,common,"{'String': '', 'Valid': False}",1,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,genesis,True
396,39,Arrest Warrant,"Summon two 2/2 Acolytes. If your opponent has a creature with strength 4 or more, summon four Acolytes instead.",light,common,"{'String': '', 'Valid': False}",6,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,genesis,True
397,132,Namebinder Zal'zie,"At the end of each turn, if your god power is active, change it to a random common one.",neutral,legendary,"{'String': 'nether', 'Valid': True}",1,"{'Int64': 1, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,genesis,True
398,133,"Nemris, the Unstable",Roar: Transform each enemy creature into a random creature with the same mana cost.,neutral,legendary,"{'String': '', 'Valid': False}",6,"{'Int64': 5, 'Valid': True}","{'Int64': 5, 'Valid': True}",creature,true,genesis,True
399,144,"Tyr, The Just","Blitz.<br>After this takes damage, it gets +5 strength.",war,legendary,"{'String': 'viking', 'Valid': True}",7,"{'Int64': 5, 'Valid': True}","{'Int64': 9, 'Valid': True}",creature,true,genesis,True
400,1068,Helios Battlesworn,,neutral,common,"{'String': 'mystic', 'Valid': True}",5,"{'Int64': 5, 'Valid': True}","{'Int64': 6, 'Valid': True}",creature,true,core,True
401,1070,Eldritch Demonologist,Roar: Pull the highest-cost Nether from your deck to your hand. (Ties decided randomly.),neutral,epic,"{'String': 'nether', 'Valid': True}",4,"{'Int64': 2, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,core,True
402,1078,"Deuteria, Manashard Mage","Roar: Add a 1 mana, 4/4 Young Manaborn to your deck.",neutral,legendary,"{'String': 'nether', 'Valid': True}",1,"{'Int64': 2, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,core,True
403,1079,Sentient Amphora,Frontline. Cannot attack.<br>Afterlife: Draw a card.,neutral,rare,"{'String': 'atlantean', 'Valid': True}",2,"{'Int64': 0, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,core,True
404,1083,Planetar Centurion,"Frontline.<br>Roar: If you have another Aether in hand, delve an Aether and put it into your hand.",neutral,epic,"{'String': 'aether', 'Valid': True}",7,"{'Int64': 7, 'Valid': True}","{'Int64': 7, 'Valid': True}",creature,true,core,True
405,1085,Phase Touched Golem,"At the end of your turn, give ward to each friendly Atlantean.",neutral,epic,"{'String': 'atlantean', 'Valid': True}",3,"{'Int64': 3, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,core,True
406,1088,Cyclops Defender,Frontline.,neutral,common,"{'String': 'wild', 'Valid': True}",7,"{'Int64': 6, 'Valid': True}","{'Int64': 10, 'Valid': True}",creature,true,core,True
407,1095,Dune Cavalry,,neutral,common,"{'String': '', 'Valid': False}",3,"{'Int64': 3, 'Valid': True}","{'Int64': 4, 'Valid': True}",creature,true,core,True
408,1098,Felid Protector,Frontline.,neutral,common,"{'String': 'olympian', 'Valid': True}",1,"{'Int64': 2, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,core,True
409,851,Larcenous Pan,"Hidden. Flank. <br>When this creature attacks a god, steal 3 of their favor. (You also gain favor for attacking.)",deception,common,"{'String': 'nether', 'Valid': True}",2,"{'Int64': 1, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,trial,True
410,1102,Auric Mage,Backline. Leech.<br>Roar & ability: Deal 1 damage to each creature.,war,common,"{'String': 'mystic', 'Valid': True}",6,"{'Int64': 3, 'Valid': True}","{'Int64': 4, 'Valid': True}",creature,true,core,True
411,1104,Catapult,Backline.<br>Ability: Deal 3 damage.,neutral,epic,"{'String': 'structure', 'Valid': True}",5,"{'Int64': 0, 'Valid': True}","{'Int64': 5, 'Valid': True}",creature,true,core,True
412,852,Hooded Figure,Backline. Flank. Hidden.,deception,common,"{'String': '', 'Valid': False}",5,"{'Int64': 6, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,trial,True
413,853,Satyr Hypnotist,"At the end of your turn, a random enemy creature goes to sleep.",deception,common,"{'String': 'mystic', 'Valid': True}",2,"{'Int64': 2, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,trial,True
